source	target	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references
P49711	Q99436	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q14289	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P06454	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P26045	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P54829	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P23469	1	0	0	0	0	0	DoRothEA;ENCODE-distal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P28827	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q13332	1	0	0	0	0	0	DoRothEA;ENCODE-distal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P49023	1	0	0	0	0	0	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q86YS3	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	B7ZAP0	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q5R372	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O15315	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q7Z5J4	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q5JS13	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q684P5	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q13905	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8WZA2	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8N9B8	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q13972	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	A6NFN3	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9Y4C8	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q14498	1	0	1	1	0	1	DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020
P49711	P29558	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q6XE24	1	0	1	1	0	1	DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	DoRothEA:22951020
P49711	Q06330	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P35241	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	
P49711	Q9P2R6	1	0	0	0	0	0	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:21795385
P49711	O75916	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9UBD6	1	0	0	0	0	0	DoRothEA;ENCODE-distal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8TB24	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q6ZS17	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q5VTB9	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9Y6N7	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q01974	1	0	0	0	0	0	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P56715	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P39023	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q15349	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8N122	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9P2E9	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q15413	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8WXG8	1	0	1	1	0	1	DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020
P49711	Q9UPU9	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9UL12	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q14524	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q7Z5N4	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q58EX2	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q92503	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9NPR2	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9P283	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9H3T3	1	0	0	0	0	0	DoRothEA;ENCODE-distal;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9UHD8	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9UGK8	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9BYH1	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q96B97	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q5TCZ1	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	A1X283	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9UPX8	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O60292	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	A1A5C7	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9BZD2	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8N4M1	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q2Y0W8	1	0	0	0	0	0	DoRothEA;ENCODE-distal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P31641	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P19634	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9UIG8	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O75093	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P51531	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8TAQ2	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	
P49711	Q86US8	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9NRG4	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9H7B4	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q96RF0	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA	
P49711	Q9BX66	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8WY21	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q96PQ0	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q92673	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q15772	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9Y657	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA	
P49711	Q08629	1	0	0	0	0	0	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P11277	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9H254	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P12931	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O43295	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P78362	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O60284	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q11201	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8WWQ8	1	0	1	1	0	1	DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020
P49711	Q8WVM7	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA	
P49711	O94804	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q15831	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9UEW8	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8IWU6	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8IWU5	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q7L1I2	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O95425	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O14994	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8NF91	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8WXH0	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O75410	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O95359	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9Y6A5	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q7Z5A7	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q86TI0	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9P2M4	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P15884	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9HCS4	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8NHU6	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;JASPAR_DoRothEA;PAZAR_DoRothEA	
P49711	Q6N022	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P19484	1	0	0	0	0	0	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q6YHU6	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q6ZMP0	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q13009	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8IVF5	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O75663	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA	
P49711	Q04726	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9Y6L7	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9Y4G6	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	A2VDJ0	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q14DG7	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8TC26	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9NX78	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q92752	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9HBL0	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q68CZ2	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q6ZVM7	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q96NM4	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P55327	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q6ZUI0	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q96Q05	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9C040	1	0	0	0	0	0	DoRothEA;ENCODE-distal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O75962	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q12816	1	0	1	1	0	1	DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020
P49711	Q9Y210	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8NG11	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q96SJ8	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9ULT0	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q6EMB2	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8TF42	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q93009	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	P52735	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q14135	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q5THJ4	1	0	0	0	0	0	DoRothEA;ENCODE-distal;ENCODE-proximal;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:21795385
P49711	O76024	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O43516	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8TF74	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	
P49711	Q9Y3S1	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9H1J7	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8IX03	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8NBI6	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q86Y38	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q05516	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9HC78	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	A1YPR0	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9P243	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q9ULJ6	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	O15231	1	0	0	0	0	0	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q86UD4	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA	
P49711	Q70YC5	1	0	0	0	0	0	DoRothEA;ENCODE-distal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q70YC4	1	0	0	0	0	0	DoRothEA;ENCODE-distal;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q8TD17	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	
P49711	Q9C0G0	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q2M1K9	1	0	0	0	0	0	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P49711	Q96JM2	1	0	1	1	0	1	DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020
P49711	Q0D2J5	1	0	1	1	0	1	DoRothEA;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020
P49711	Q9UHR6	1	0	1	1	0	1	DoRothEA;ENCODE-proximal;ORegAnno_DoRothEA;PAZAR_DoRothEA	DoRothEA:22951020
P39880	P13639	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA	
Q13948	P13639	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA	
Q99814	P39880	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q99814	Q13948	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P55317	P39880	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
P55317	Q13948	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01196	P39880	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01196	Q13948	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	P49588	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	O95477	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q96P50	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:21310950
Q01094	P33121	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	P61160	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	P28332	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	P51825	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	Q9UIJ7	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	P20292	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q01432	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q9UJX4	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	Q6P6B7	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q9NW15	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	P07355	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	Q3ZCQ2	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	O95782	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	
Q01094	Q96LR9	1	0	0	0	0	0	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	Q96PE2	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	O14497	1	0	0	0	0	0	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:21310950
Q01094	Q8NFD5	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	Q8N8L6	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q8IUR7	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q9BPX5	1	0	0	0	0	0	DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q96B67	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	Q9H1I8	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q8NAA4	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	O00244	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	Q9UPM9	1	0	0	0	0	0	DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q6W2J9	1	0	0	0	0	0	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	Q02338	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q12934	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	O14503	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q6AI39	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	P54132	1	0	0	0	0	0	ARACNe-GTEx_DoRothEA;DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	
Q01094	P53004	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	P25440	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	O60885	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	P27824	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	P41180	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	P20810	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	O75828	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	P35520	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q96M83	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	P21854	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	
Q01094	Q9H3Q1	1	0	0	0	0	0	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	
Q01094	Q96GN5	1	0	0	0	0	0	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	
